INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(0,TO_DATE('1977/03/13', 'yyyy/mm/dd'),'mxsbaylw xcwbyyfy','m');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(505,TO_DATE('1996/01/13', 'yyyy/mm/dd'),'gfxframuhg xvtbsstgbe','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(506,TO_DATE('1999/07/23', 'yyyy/mm/dd'),'qrbogtszn edhwdynpm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(507,TO_DATE('1993/09/23', 'yyyy/mm/dd'),'fpuga azwpv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(508,TO_DATE('1975/12/18', 'yyyy/mm/dd'),'vnxksglumhdlc fbojxwnnjhymx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(509,TO_DATE('1978/12/12', 'yyyy/mm/dd'),'epdjqz axqqap','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(510,TO_DATE('1998/05/16', 'yyyy/mm/dd'),'ygxkcmsaa yziepmjwf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(511,TO_DATE('1997/05/01', 'yyyy/mm/dd'),'awbjznjw keljypbj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(512,TO_DATE('1987/01/02', 'yyyy/mm/dd'),'kcbzlrhpacidhl odwrtuxuirhiwl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(513,TO_DATE('1982/05/14', 'yyyy/mm/dd'),'wwgqqqgnpfzqd xlsyttbmmnasy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(514,TO_DATE('1988/08/07', 'yyyy/mm/dd'),'whsknaoty pssrqpifk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(515,TO_DATE('1982/08/11', 'yyyy/mm/dd'),'lajtgsbo uudqadsc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(516,TO_DATE('1987/02/09', 'yyyy/mm/dd'),'sxesmxcvf mbmnubrsv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(517,TO_DATE('1997/08/24', 'yyyy/mm/dd'),'lzzbngcdunuu zljkvleliihn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(518,TO_DATE('1994/03/02', 'yyyy/mm/dd'),'qkxmu dtoxa','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(519,TO_DATE('1990/03/20', 'yyyy/mm/dd'),'prmjwptaeytd iheuxgmopvkt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(520,TO_DATE('1971/06/08', 'yyyy/mm/dd'),'nehdys yqtsol','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(521,TO_DATE('1974/06/29', 'yyyy/mm/dd'),'bghpnkcwrh qpvmyabekv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(522,TO_DATE('1994/04/12', 'yyyy/mm/dd'),'oiemx qdzwa','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(523,TO_DATE('1989/07/01', 'yyyy/mm/dd'),'ezibwybhmmfl zsnttletqzex','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(524,TO_DATE('1993/10/29', 'yyyy/mm/dd'),'dzgenwp dqmevug','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(525,TO_DATE('1985/06/01', 'yyyy/mm/dd'),'ajuem ymfrv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(526,TO_DATE('1977/04/28', 'yyyy/mm/dd'),'xzabbi wxxbsl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(527,TO_DATE('1994/12/10', 'yyyy/mm/dd'),'rbixhe uuzoqt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(528,TO_DATE('1993/10/20', 'yyyy/mm/dd'),'yknzcm dootpk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(529,TO_DATE('1987/04/15', 'yyyy/mm/dd'),'otqpxtpisxgo yvupndqoxavz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(530,TO_DATE('1971/12/25', 'yyyy/mm/dd'),'xnmoi yfrnr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(531,TO_DATE('1971/02/18', 'yyyy/mm/dd'),'hcqkg wesbq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(532,TO_DATE('1970/12/08', 'yyyy/mm/dd'),'odusbzg soztqsw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(533,TO_DATE('1997/09/27', 'yyyy/mm/dd'),'psqnytcovlhzig hadpntctihegnn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(534,TO_DATE('1973/07/01', 'yyyy/mm/dd'),'brswtyaszdt egeeevsiqna','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(535,TO_DATE('1991/12/14', 'yyyy/mm/dd'),'uvdez wbuaw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(536,TO_DATE('1976/07/13', 'yyyy/mm/dd'),'phmbrqfwgm hvhlqmfdzh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(537,TO_DATE('1979/09/09', 'yyyy/mm/dd'),'sohqhwldoex ensvpfrnesg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(538,TO_DATE('1971/02/04', 'yyyy/mm/dd'),'qmezmuwtxi urzucoezvo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(539,TO_DATE('1975/04/04', 'yyyy/mm/dd'),'qrvdfzpghcck jtkmtzvtyadx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(540,TO_DATE('1989/11/23', 'yyyy/mm/dd'),'opcyzloekdc gcoqiijarcv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(541,TO_DATE('1992/06/16', 'yyyy/mm/dd'),'nrbfgaybulik jffbqdywisfk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(542,TO_DATE('1970/01/01', 'yyyy/mm/dd'),'yjynvpoehidxoj ksugtovfodqnso','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(543,TO_DATE('1989/06/11', 'yyyy/mm/dd'),'efxgx mihbx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(544,TO_DATE('1970/12/14', 'yyyy/mm/dd'),'qusmicb rnjxvym','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(545,TO_DATE('1987/10/05', 'yyyy/mm/dd'),'smxpzr gnqzts','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(546,TO_DATE('1986/07/18', 'yyyy/mm/dd'),'uzjemlj gyalgnn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(547,TO_DATE('1976/10/02', 'yyyy/mm/dd'),'xcqxqxjd gijcjdgf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(548,TO_DATE('1972/05/23', 'yyyy/mm/dd'),'xasvyyzbjb xyiveqsyhg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(549,TO_DATE('1973/11/06', 'yyyy/mm/dd'),'dudxwawzwr lbaxqgfkqo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(550,TO_DATE('1984/07/09', 'yyyy/mm/dd'),'jecktar ajuegjb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(551,TO_DATE('1977/09/19', 'yyyy/mm/dd'),'blgxexfdiysd vrdewykmzgst','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(552,TO_DATE('1979/04/17', 'yyyy/mm/dd'),'tytcdlgua bqxomngps','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(553,TO_DATE('1986/05/23', 'yyyy/mm/dd'),'umkwkhkrprv znwomoxennh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(554,TO_DATE('1991/05/28', 'yyyy/mm/dd'),'ycmbdffseg piwxupsvnl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(555,TO_DATE('1999/10/22', 'yyyy/mm/dd'),'aubmgpq cfcjxcn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(556,TO_DATE('1984/08/28', 'yyyy/mm/dd'),'fpylvrcuxu mocjwljsca','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(557,TO_DATE('1994/05/20', 'yyyy/mm/dd'),'idmlcztxik aaoydcynij','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(558,TO_DATE('1989/12/02', 'yyyy/mm/dd'),'kdxpixwz ayilhbfs','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(559,TO_DATE('1995/02/28', 'yyyy/mm/dd'),'beenglitzpel uenmwfnhyjzb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(560,TO_DATE('1999/05/17', 'yyyy/mm/dd'),'mhakwkhqkza zrjfvfduwgc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(561,TO_DATE('1978/09/14', 'yyyy/mm/dd'),'dvnzvgne iqfzmxhx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(562,TO_DATE('1990/09/19', 'yyyy/mm/dd'),'evewbknyrljlp mhrhgvzayaipa','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(563,TO_DATE('1974/07/03', 'yyyy/mm/dd'),'zgbqhaw ywnswev','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(564,TO_DATE('1971/10/12', 'yyyy/mm/dd'),'ttrxojcn dwtvdjjk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(565,TO_DATE('1989/09/24', 'yyyy/mm/dd'),'cnudvsvumv rgvrrpojiw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(566,TO_DATE('1972/08/25', 'yyyy/mm/dd'),'aoawaruusjc aizrvmrrbpc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(567,TO_DATE('1976/10/01', 'yyyy/mm/dd'),'jwwdijfownhj qafpdsfwzfls','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(568,TO_DATE('1985/12/19', 'yyyy/mm/dd'),'wlognsogqkq mhebjyvgfce','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(569,TO_DATE('1978/03/23', 'yyyy/mm/dd'),'kfyjkogfrw azacbqwytm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(570,TO_DATE('1991/05/17', 'yyyy/mm/dd'),'jzsvojcz arlxzebn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(571,TO_DATE('1979/05/06', 'yyyy/mm/dd'),'rwsdvvvhhyfwwf uppoxoinabhtrs','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(572,TO_DATE('1985/07/02', 'yyyy/mm/dd'),'pmjfbdgj sckszsas','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(573,TO_DATE('1999/06/03', 'yyyy/mm/dd'),'tcbek wxtlf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(574,TO_DATE('1980/10/21', 'yyyy/mm/dd'),'yafieyxnv cejtcoocs','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(575,TO_DATE('1975/09/14', 'yyyy/mm/dd'),'kqiamwavd qquzontbm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(576,TO_DATE('1973/06/21', 'yyyy/mm/dd'),'gozvqcgoto nxtptgwpbo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(577,TO_DATE('1974/03/26', 'yyyy/mm/dd'),'vxriflt pwkyove','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(578,TO_DATE('1998/06/10', 'yyyy/mm/dd'),'tpixrzfdfqoz jmjntbmnxbey','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(579,TO_DATE('1995/04/09', 'yyyy/mm/dd'),'ktpsj fhoyx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(580,TO_DATE('1980/02/28', 'yyyy/mm/dd'),'yfzklbruilnbf cqcekkxokmvij','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(581,TO_DATE('1973/02/11', 'yyyy/mm/dd'),'nsofedjlra lcewhcmezc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(582,TO_DATE('1981/10/06', 'yyyy/mm/dd'),'fdqniwqcvnke ccgqdmyzetje','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(583,TO_DATE('1992/08/25', 'yyyy/mm/dd'),'mfrggve mibivri','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(584,TO_DATE('1994/06/08', 'yyyy/mm/dd'),'wpvnuctjusjhdg gvhytfxcfnaoev','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(585,TO_DATE('1999/03/20', 'yyyy/mm/dd'),'uonpzz lzrpuf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(586,TO_DATE('1974/05/22', 'yyyy/mm/dd'),'wppfdf uqjjxf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(587,TO_DATE('1974/09/30', 'yyyy/mm/dd'),'ktnuh ggagb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(588,TO_DATE('1992/12/17', 'yyyy/mm/dd'),'fzvxihkbcy szoxdnhbtk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(589,TO_DATE('1980/12/19', 'yyyy/mm/dd'),'xkilefgtoz mnkscqyjem','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(590,TO_DATE('1971/09/04', 'yyyy/mm/dd'),'hjdmxkzhypqpp lqhmdkramegvr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(591,TO_DATE('1971/08/25', 'yyyy/mm/dd'),'ckhvrxhchgmu qyxynstmtilm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(592,TO_DATE('1996/09/04', 'yyyy/mm/dd'),'nhakjdsawesda mjwhomesnzhbu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(593,TO_DATE('1974/12/01', 'yyyy/mm/dd'),'znqsuejco krwlxvsqz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(594,TO_DATE('1998/01/16', 'yyyy/mm/dd'),'folkj ntcmc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(595,TO_DATE('1978/09/02', 'yyyy/mm/dd'),'nafpbudmfq rtvdxmqslm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(596,TO_DATE('1970/11/19', 'yyyy/mm/dd'),'germrcd nmbsfzp','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(597,TO_DATE('1982/05/29', 'yyyy/mm/dd'),'ehhjiqayiovlay svpaudnfrfgaml','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(598,TO_DATE('1970/01/05', 'yyyy/mm/dd'),'gxcdsmthrobg fqlfqckvrfds','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(599,TO_DATE('1979/04/07', 'yyyy/mm/dd'),'meryikkqeyeyo vbqgnxreszmij','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(600,TO_DATE('1979/05/07', 'yyyy/mm/dd'),'fzrnmhlepatc mentdfcafqdx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(601,TO_DATE('1970/03/18', 'yyyy/mm/dd'),'ryyhqsca wpjxhvhx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(602,TO_DATE('1974/12/15', 'yyyy/mm/dd'),'owievxocs dyxvsdyel','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(603,TO_DATE('1994/09/11', 'yyyy/mm/dd'),'qodtjsoyishsea yzrjjgkhocbcue','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(604,TO_DATE('1995/09/14', 'yyyy/mm/dd'),'pgmqapt cgbkttw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(605,TO_DATE('1972/03/14', 'yyyy/mm/dd'),'cqxqwaudwql kcofufgetmu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(606,TO_DATE('1988/12/15', 'yyyy/mm/dd'),'sdwovlq gtotlhc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(607,TO_DATE('1975/05/16', 'yyyy/mm/dd'),'qsdethwgdjx qufaomujtsq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(608,TO_DATE('1974/10/26', 'yyyy/mm/dd'),'yrghyqymeibv lpjyqlfqkckt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(609,TO_DATE('1998/07/09', 'yyyy/mm/dd'),'klzpsetzgxorvr llkxnaiywxqtkh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(610,TO_DATE('1997/10/26', 'yyyy/mm/dd'),'gtcugtdlmwijb baddpjbecmgwc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(611,TO_DATE('1970/07/09', 'yyyy/mm/dd'),'stjgwop kqgbzju','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(612,TO_DATE('1999/06/25', 'yyyy/mm/dd'),'zxgjvalz lvijjlxo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(613,TO_DATE('1991/01/19', 'yyyy/mm/dd'),'iyarlsyg tidkhsks','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(614,TO_DATE('1995/10/21', 'yyyy/mm/dd'),'qyqqgvlfkoq zcfsvexezyj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(615,TO_DATE('1993/05/11', 'yyyy/mm/dd'),'kiqhqgchdz eqrmyqqgca','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(616,TO_DATE('1992/01/26', 'yyyy/mm/dd'),'gposqzl hexpbyh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(617,TO_DATE('1995/12/14', 'yyyy/mm/dd'),'zgotaxejmjbgrd fedxcqyobwmwub','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(618,TO_DATE('1993/05/05', 'yyyy/mm/dd'),'jxplbm qunhjb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(619,TO_DATE('1996/07/03', 'yyyy/mm/dd'),'rolas hctbu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(620,TO_DATE('1987/08/24', 'yyyy/mm/dd'),'dzpjjaxkriaiwp njpphtdpktyptw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(621,TO_DATE('1976/04/01', 'yyyy/mm/dd'),'gnlzlatqxf mfpamebtjd','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(622,TO_DATE('1995/09/07', 'yyyy/mm/dd'),'plipnmlywv qgzocfnwrr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(623,TO_DATE('1974/08/12', 'yyyy/mm/dd'),'kcqnqzgorv ozixqizhlv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(624,TO_DATE('1982/06/11', 'yyyy/mm/dd'),'lombhifxwr pphnrvugor','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(625,TO_DATE('1994/10/29', 'yyyy/mm/dd'),'lvwfldgkeebufj lkwisymanntnti','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(626,TO_DATE('1976/02/14', 'yyyy/mm/dd'),'fevpzz gevnom','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(627,TO_DATE('1995/08/12', 'yyyy/mm/dd'),'umxzdx nsnpjr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(628,TO_DATE('1996/08/14', 'yyyy/mm/dd'),'mzfwykwabthbi kzvavkhxalbve','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(629,TO_DATE('1983/06/01', 'yyyy/mm/dd'),'qzwmaqgcj cowlywmbx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(630,TO_DATE('1999/07/01', 'yyyy/mm/dd'),'qyqpmyim gezcjyzg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(631,TO_DATE('1995/01/07', 'yyyy/mm/dd'),'whyjlvzooc lsvqgggqfn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(632,TO_DATE('1977/12/01', 'yyyy/mm/dd'),'ztrsrhu npfzwzo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(633,TO_DATE('1979/02/28', 'yyyy/mm/dd'),'ltfxvcaw yfhqeaka','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(634,TO_DATE('1985/07/18', 'yyyy/mm/dd'),'hffpljfxlthn mknnvwosbloq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(635,TO_DATE('1991/05/19', 'yyyy/mm/dd'),'zhpymntuhbjek ygyeiijvhzxiv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(636,TO_DATE('1972/04/01', 'yyyy/mm/dd'),'gpqqjziqo sexwvbtmj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(637,TO_DATE('1998/12/24', 'yyyy/mm/dd'),'wlxnnoyamf osbholcmsk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(638,TO_DATE('1993/12/07', 'yyyy/mm/dd'),'pdafshwr ylyfvxem','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(639,TO_DATE('1992/03/21', 'yyyy/mm/dd'),'yhbffa gzftxk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(640,TO_DATE('1982/04/02', 'yyyy/mm/dd'),'eqcewukyyvrzj cxnolynscfzox','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(641,TO_DATE('1996/11/30', 'yyyy/mm/dd'),'ynculqhrhvd pryymjzxypw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(642,TO_DATE('1990/03/02', 'yyyy/mm/dd'),'rvubjuhhhkhhgx uqcptviqqjxwce','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(643,TO_DATE('1978/08/18', 'yyyy/mm/dd'),'oysew wmlmt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(644,TO_DATE('1971/12/07', 'yyyy/mm/dd'),'oknaahspc dlefnhcli','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(645,TO_DATE('1992/05/10', 'yyyy/mm/dd'),'luadtucutlildg xftueqrzcqkaki','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(646,TO_DATE('1974/08/05', 'yyyy/mm/dd'),'djcdcw lmpdub','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(647,TO_DATE('1982/05/26', 'yyyy/mm/dd'),'xwtwibhlk lcxhlucpq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(648,TO_DATE('1975/05/01', 'yyyy/mm/dd'),'ypgvvq iklneg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(649,TO_DATE('1998/11/28', 'yyyy/mm/dd'),'iajrizvzxm gwnrgpqdfq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(650,TO_DATE('1976/09/03', 'yyyy/mm/dd'),'wbkcittlw snotwwvsg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(651,TO_DATE('1997/10/09', 'yyyy/mm/dd'),'zeslkocxgrstej udgixnnyftbzqz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(652,TO_DATE('1975/03/27', 'yyyy/mm/dd'),'vgvplpeqxcji gbnlbfrlwopn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(653,TO_DATE('1995/12/27', 'yyyy/mm/dd'),'svfagdr xzexxgh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(654,TO_DATE('1997/03/09', 'yyyy/mm/dd'),'kljwxsevpvmvl ffgolkdrhuehs','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(655,TO_DATE('1988/11/12', 'yyyy/mm/dd'),'ihbunbsdyiv vsbfezzwiwm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(656,TO_DATE('1996/03/02', 'yyyy/mm/dd'),'lmvnncsbndhp mwycxcdgrleb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(657,TO_DATE('1978/11/16', 'yyyy/mm/dd'),'fzcxkujwvsgcrr myanzfhezqezhk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(658,TO_DATE('1993/09/14', 'yyyy/mm/dd'),'hjbuqirbk mzzzwdggl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(659,TO_DATE('1972/08/19', 'yyyy/mm/dd'),'nmitmd fxxiit','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(660,TO_DATE('1996/06/12', 'yyyy/mm/dd'),'ynhanlbveesii tnvnwokjwkegn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(661,TO_DATE('1976/07/26', 'yyyy/mm/dd'),'qbjatqnmn eftszadax','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(662,TO_DATE('1981/05/09', 'yyyy/mm/dd'),'edxpwvsymmng fopgatvpjqhk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(663,TO_DATE('1970/07/22', 'yyyy/mm/dd'),'xgmjoxhedt aciqgjjeel','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(664,TO_DATE('1971/09/30', 'yyyy/mm/dd'),'rkmserqjqzl yuiqteyeyae','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(665,TO_DATE('1977/10/24', 'yyyy/mm/dd'),'xccqdwv olvxpmr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(666,TO_DATE('1975/04/29', 'yyyy/mm/dd'),'legpvdbpsmhlag wuqxvxzmjlerut','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(667,TO_DATE('1993/08/13', 'yyyy/mm/dd'),'jdlqqfity wfxbyawhp','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(668,TO_DATE('1991/09/26', 'yyyy/mm/dd'),'syeeoxjkymehq ularfibamxlss','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(669,TO_DATE('1993/10/04', 'yyyy/mm/dd'),'bdaznlncxkgl elveymsfdtrk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(670,TO_DATE('1977/05/28', 'yyyy/mm/dd'),'fgcafhlsd lznxulmxl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(671,TO_DATE('1980/09/15', 'yyyy/mm/dd'),'shdkpbp gimxssh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(672,TO_DATE('1979/04/19', 'yyyy/mm/dd'),'peufzj vphgps','f');
